heart_rate,time_elapsed,distance,avg_running_cadence,total_calories,speed
148.0,508.0,1.61038,83.0,96.0,0.00317003937007874
166.0,994.0,3.22122,83.0,80.0,0.0032406639839034205
168.0,1440.0,4.82855,83.0,91.0,0.0033531597222222222
158.0,1912.0,6.43771,83.0,95.0,0.0033670031380753137
139.0,2457.0,8.04747,83.0,91.0,0.0032753235653235654
162.0,2993.0,9.66277,84.0,93.0,0.0032284563982626128
167.0,3444.0,11.26969,84.0,87.0,0.0032722677119628343
159.0,3927.0,12.87488,83.0,102.0,0.0032785536032594854
139.0,507.0,1.6112,83.0,97.0,0.0031779092702169625
135.0,991.0,3.21994,83.0,91.0,0.003249182643794147
129.0,1498.0,4.82821,83.0,84.0,0.0032231041388518025
131.0,2103.0,6.439430000000001,84.0,78.0,0.003062020922491679
138.0,2589.0,8.05007,84.0,83.0,0.0031093356508304364
137.0,3081.0,9.65627,85.0,78.0,0.003134135021097046
140.0,3612.0,11.26653,85.0,64.0,0.0031191943521594683
129.0,4127.0,12.87573,85.0,70.0,0.0031198764235522173
159.0,491.0,1.61016,83.0,103.0,0.003279348268839104
136.0,1039.0,3.22201,83.0,74.0,0.00310106833493744
150.0,1543.0,4.82844,84.0,74.0,0.003129254698639015
167.0,479.0,1.61631,83.0,79.0,0.003374342379958246
140.0,981.0,3.22365,83.0,86.0,0.003286085626911315
155.0,1494.0,4.835439999999999,83.0,88.0,0.003236572958500669
141.0,1984.0,6.44305,83.0,100.0,0.0032475050403225807
148.0,2491.0,8.05025,82.0,97.0,0.0032317342432757927
148.0,3025.0,9.65677,83.0,94.0,0.0031923206611570248
140.0,3569.0,11.26835,82.0,91.0,0.0031572849537685626
129.0,4086.0,12.87628,83.0,88.0,0.0031513166911404794
139.0,4575.0,14.48623,83.0,78.0,0.0031663890710382516
163.0,445.0,1.6132,84.0,106.0,0.0036251685393258425
147.0,920.0,3.22195,82.0,96.0,0.0035021195652173913
140.0,1406.0,4.82974,83.0,78.0,0.003435092460881935
165.0,1785.0,6.43818,84.0,84.0,0.0036068235294117647
142.0,2348.0,8.04981,83.0,81.0,0.0034283688245315166
139.0,2936.0,9.65722,84.0,66.0,0.0032892438692098095
146.0,3398.0,11.26592,84.0,90.0,0.0033154561506768686
117.0,495.0,1.6098,84.0,112.0,0.003252121212121212
133.0,1005.0,3.21971,83.0,80.0,0.003203691542288557
143.0,1471.0,4.83123,84.0,83.0,0.0032843167912984363
164.0,483.0,1.60985,84.0,99.0,0.003333022774327122
144.0,953.0,3.22066,83.0,94.0,0.0033794963273871986
155.0,1379.0,4.8290500000000005,83.0,84.0,0.0035018491660623644
154.0,1807.0,6.44448,83.0,91.0,0.003566397343663531
156.0,2277.0,8.05193,84.0,84.0,0.003536201141853316
146.0,2775.0,9.65837,84.0,78.0,0.0034804936936936935
159.0,3253.0,11.26652,84.0,78.0,0.0034634245312019675
152.0,3783.0,12.8753,84.0,80.0,0.003403462860163891
159.0,4277.0,14.48423,83.0,81.0,0.0033865396305821837
169.0,4697.0,16.09488,85.0,77.0,0.003426629763678944
136.0,515.0,1.61174,82.0,81.0,0.003129592233009709
129.0,978.0,3.21983,82.0,88.0,0.0032922597137014314
136.0,1457.0,4.83117,81.0,87.0,0.003315833905284832
142.0,1966.0,6.43902,82.0,91.0,0.003275188199389624
134.0,2489.0,8.04838,82.0,75.0,0.0032335797509039773
137.0,3035.0,9.65735,83.0,67.0,0.003181993410214168
165.0,488.0,1.60982,84.0,90.0,0.003298811475409836
149.0,994.0,3.21895,83.0,87.0,0.0032383802816901407
153.0,1498.0,4.83113,83.0,78.0,0.003225053404539386
147.0,1958.0,6.43968,83.0,75.0,0.0032889070480081714
130.0,2490.0,8.04978,83.0,72.0,0.0032328433734939758
111.0,3158.0,9.65859,84.0,71.0,0.0030584515516149462
137.0,3783.0,11.26738,84.0,85.0,0.0029784245307956647
137.0,4298.0,12.88015,84.0,84.0,0.002996777570963239
148.0,479.0,1.61125,83.0,99.0,0.0033637787056367435
133.0,990.0,3.22254,83.0,88.0,0.003255090909090909
147.0,1468.0,4.83091,83.0,79.0,0.0032908106267029976
151.0,1939.0,6.4396,83.0,79.0,0.003321093347086127
153.0,457.0,1.6113499999999998,83.0,90.0,0.0035259299781181617
149.0,869.0,3.21936,83.0,85.0,0.0037046720368239354
147.0,1604.0,4.83591,83.0,91.0,0.0030149064837905236
144.0,2078.0,6.43905,83.0,98.0,0.003098676612127045
149.0,2577.0,8.04682,84.0,95.0,0.0031225533566162206
160.0,3202.0,9.65976,84.0,85.0,0.0030167895065584013
135.0,492.0,1.6114000000000002,82.0,89.0,0.0032752032520325207
134.0,1021.0,3.21939,82.0,76.0,0.0031531733594515185
123.0,1517.0,4.82953,82.0,82.0,0.003183605800922874
134.0,2004.0,6.43785,81.0,75.0,0.0032125
147.0,2473.0,8.05014,82.0,81.0,0.003255212292761828
167.0,596.0,1.6127,83.0,102.0,0.0027058724832214765
148.0,1086.0,3.2222,84.0,92.0,0.0029670349907918968
123.0,1717.0,4.83122,83.0,81.0,0.002813756552125801
138.0,2328.0,6.43862,83.0,76.0,0.0027657302405498284
145.0,3159.0,8.046890000000001,84.0,81.0,0.0025472902817347265
135.0,3730.0,9.65651,83.0,84.0,0.0025888766756032174
143.0,4209.0,11.26852,83.0,84.0,0.0026772440009503445
79.0,4891.0,12.87537,84.0,65.0,0.002632461664281333
136.0,5382.0,14.48579,86.0,71.0,0.0026915254552211075
138.0,5952.0,16.09388,84.0,76.0,0.002703944892473118
143.0,6427.0,17.70301,84.0,89.0,0.0027544748716352885
137.0,6921.0,19.31381,85.0,82.0,0.002790609738477099
135.0,7441.0,20.92375,84.0,67.0,0.002811954038435694
157.0,474.0,1.61177,83.0,98.0,0.0034003586497890295
133.0,942.0,3.21891,82.0,98.0,0.0034171019108280255
127.0,1753.0,4.83079,82.0,83.0,0.0027557273245864236
138.0,2276.0,6.44552,82.0,77.0,0.00283195079086116
135.0,2778.0,8.04939,83.0,80.0,0.002897548596112311
134.0,3292.0,9.66087,83.0,70.0,0.0029346506682867554
125.0,3812.0,11.26824,84.0,70.0,0.0029559916054564535
147.0,4432.0,12.87833,84.0,63.0,0.002905760379061372
162.0,441.0,1.611,82.0,101.0,0.003653061224489796
148.0,934.0,3.2203600000000003,82.0,82.0,0.003447922912205568
152.0,1365.0,4.82871,82.0,99.0,0.0035375164835164835
144.0,1842.0,6.43851,83.0,93.0,0.003495390879478827
143.0,2345.0,8.0474,83.0,91.0,0.003431727078891258
117.0,492.0,1.6128399999999998,83.0,101.0,0.0032781300813008126
141.0,995.0,3.21948,83.0,81.0,0.0032356582914572865
145.0,1479.0,4.83152,83.0,88.0,0.003266747802569304
141.0,1981.0,6.43876,83.0,88.0,0.003250257445734478
134.0,2455.0,8.04724,84.0,96.0,0.0032778981670061103
147.0,2929.0,9.65638,84.0,92.0,0.003296818026630249
149.0,516.0,1.6093499999999998,82.0,97.0,0.003118895348837209
134.0,1018.0,3.22199,81.0,101.0,0.0031650196463654224
145.0,1559.0,4.82943,82.0,92.0,0.0030977742142398977
143.0,2059.0,6.43898,81.0,104.0,0.0031272365225837786
148.0,2614.0,8.04955,81.0,84.0,0.003079399387911247
161.0,489.0,1.6098599999999998,82.0,101.0,0.0032921472392638033
139.0,944.0,3.21918,82.0,103.0,0.003410148305084746
147.0,1424.0,4.82983,83.0,106.0,0.003391734550561798
145.0,1917.0,6.44007,82.0,100.0,0.0033594522691705792
155.0,2394.0,8.04703,82.0,100.0,0.003361332497911445
150.0,3075.0,9.65853,82.0,94.0,0.003140985365853659
144.0,3598.0,11.26795,82.0,100.0,0.003131725958866037
151.0,4224.0,12.87505,83.0,93.0,0.003048070549242424
157.0,4728.0,14.48549,83.0,95.0,0.0030637669204737735
150.0,5229.0,16.0942,83.0,103.0,0.0030778733983553262
161.0,5749.0,17.70295,83.0,97.0,0.003079309445120891
129.0,557.0,1.6118599999999998,82.0,99.0,0.002893824057450628
130.0,1126.0,3.2190100000000004,82.0,82.0,0.0028588010657193607
134.0,1734.0,4.82846,83.0,80.0,0.002784579008073818
147.0,2285.0,6.44013,83.0,80.0,0.0028184376367614877
130.0,2835.0,8.0473,83.0,79.0,0.002838553791887125
173.0,532.0,1.61013,82.0,93.0,0.0030265601503759398
130.0,1033.0,3.21979,83.0,87.0,0.0031169312681510165
128.0,1542.0,4.82992,83.0,87.0,0.0031322438391699096
139.0,2065.0,6.43936,84.0,86.0,0.0031183341404358352
129.0,513.0,1.61075,81.0,87.0,0.0031398635477582846
136.0,997.0,3.22154,82.0,89.0,0.00323123370110331
131.0,1455.0,4.83125,81.0,85.0,0.003320446735395189
139.0,1938.0,6.43776,81.0,82.0,0.003321857585139319
144.0,2476.0,8.047279999999999,82.0,76.0,0.0032501130856219707
139.0,3004.0,9.65876,81.0,71.0,0.003215299600532623
164.0,498.0,1.61285,82.0,108.0,0.0032386546184738955
163.0,971.0,3.2195500000000004,82.0,110.0,0.0033157054582904225
155.0,1610.0,4.83066,83.0,89.0,0.003000409937888199
160.0,2113.0,6.4378400000000005,83.0,92.0,0.0030467770941788926
155.0,2661.0,8.04862,83.0,90.0,0.0030246599022923713
142.0,3207.0,9.65675,83.0,94.0,0.0030111474898659187
159.0,437.0,1.61112,84.0,91.0,0.0036867734553775746
156.0,896.0,3.21983,82.0,98.0,0.0035935602678571427
144.0,1347.0,4.83146,83.0,102.0,0.003586829992576095
141.0,1820.0,6.44095,82.0,88.0,0.0035389835164835164
153.0,2246.0,8.04885,84.0,89.0,0.0035836375779162957
149.0,2917.0,9.65923,84.0,89.0,0.003311357559136099
163.0,3331.0,11.26772,85.0,91.0,0.0033826838787151007
137.0,3833.0,12.87721,85.0,83.0,0.003359564309939995
143.0,4338.0,14.48417,85.0,75.0,0.0033389050253573075
145.0,4879.0,16.100360000000002,85.0,68.0,0.0032999303135888506
145.0,5383.0,17.705470000000002,85.0,73.0,0.0032891454579230916
157.0,5849.0,19.31286,85.0,68.0,0.0033019080184646947
154.0,476.0,1.61189,81.0,94.0,0.003386323529411765
144.0,989.0,3.2187,81.0,105.0,0.0032544994944388272
162.0,1473.0,4.82998,81.0,97.0,0.003279008825526137
151.0,510.0,1.61142,82.0,82.0,0.0031596470588235296
141.0,982.0,3.2191,81.0,91.0,0.0032781059063136456
142.0,1434.0,4.83145,81.0,94.0,0.0033692119944211995
137.0,1963.0,6.43803,81.0,87.0,0.003279689251146205
164.0,2453.0,8.04964,82.0,87.0,0.0032815491235222176
150.0,2945.0,9.660620000000002,82.0,94.0,0.0032803463497453316
154.0,3411.0,11.26858,83.0,92.0,0.0033036001172676633
146.0,3954.0,12.88035,82.0,86.0,0.003257549317147193
149.0,4464.0,14.48588,83.0,78.0,0.0032450448028673836
122.0,503.0,1.61328,82.0,91.0,0.003207316103379722
152.0,961.0,3.21943,82.0,96.0,0.003350083246618106
159.0,1464.0,4.83133,82.0,102.0,0.003300088797814208
146.0,1938.0,6.438140000000001,83.0,101.0,0.0033220536635706916
140.0,472.0,1.61276,82.0,93.0,0.003416864406779661
144.0,987.0,3.2245,82.0,87.0,0.003266970618034448
138.0,1493.0,4.83465,82.0,97.0,0.00323821165438714
143.0,2026.0,6.440930000000001,82.0,89.0,0.0031791362290227053
129.0,2608.0,8.04874,82.0,86.0,0.003086173312883436
161.0,490.0,1.61066,82.0,82.0,0.003287061224489796
165.0,947.0,3.2248,81.0,107.0,0.0034052798310454067
139.0,1493.0,4.83033,82.0,98.0,0.0032353181513730743
145.0,462.0,1.61041,82.0,78.0,0.0034857359307359304
146.0,923.0,3.2194000000000003,82.0,97.0,0.003487973997833153
143.0,1393.0,4.831300000000001,83.0,97.0,0.0034682699210337405
148.0,1887.0,6.44001,82.0,94.0,0.003412829888712242
146.0,2362.0,8.04694,83.0,98.0,0.003406833192209991
156.0,3071.0,9.65975,83.0,88.0,0.0031454737870400522
148.0,3780.0,11.26608,84.0,90.0,0.0029804444444444444
155.0,4246.0,12.87534,84.0,99.0,0.00303234573716439
154.0,4808.0,14.4848,84.0,91.0,0.0030126455906821963
159.0,5276.0,16.0945,83.0,102.0,0.0030505117513267626
156.0,5776.0,17.704330000000002,83.0,109.0,0.0030651540858725765
161.0,6289.0,19.313830000000003,83.0,97.0,0.0030710494514231204
156.0,6792.0,20.92186,83.0,103.0,0.003080368080094228
140.0,503.0,1.61224,82.0,88.0,0.0032052485089463217
152.0,944.0,3.21994,81.0,98.0,0.003410953389830508
153.0,1401.0,4.82917,82.0,101.0,0.0034469450392576734
160.0,1860.0,6.43884,82.0,100.0,0.003461741935483871
110.0,2596.0,8.04974,83.0,104.0,0.003100824345146379
159.0,3064.0,9.66026,83.0,91.0,0.00315282637075718
150.0,3542.0,11.26758,81.0,100.0,0.0031811349520045173
159.0,4049.0,12.87745,82.0,96.0,0.0031804025685354407
160.0,4547.0,14.48475,82.0,100.0,0.0031855619089509566
133.0,550.0,1.61234,83.0,104.0,0.002931527272727273
118.0,1071.0,3.22077,82.0,85.0,0.0030072549019607843
125.0,1611.0,4.8295900000000005,82.0,72.0,0.0029978833022967105
125.0,2171.0,6.43947,82.0,71.0,0.002966130815292492
170.0,481.0,1.61066,83.0,104.0,0.0033485654885654884
92.0,1057.0,3.22123,82.0,98.0,0.003047521286660359
133.0,1566.0,4.82843,84.0,88.0,0.003083288633461047
137.0,2123.0,6.43833,83.0,79.0,0.0030326566179934055
135.0,2681.0,8.04947,83.0,82.0,0.0030024132786273775
145.0,3167.0,9.66188,84.0,91.0,0.0030507988632775497
165.0,477.0,1.61154,84.0,72.0,0.003378490566037736
136.0,960.0,3.22127,83.0,82.0,0.0033554895833333336
141.0,1432.0,4.8314200000000005,83.0,90.0,0.003373896648044693
141.0,1929.0,6.439310000000001,83.0,85.0,0.003338159668221877
142.0,2401.0,8.04698,84.0,84.0,0.003351511870054144
122.0,3191.0,9.66256,84.0,60.0,0.0030280664368536507
138.0,3758.0,11.26559,84.0,66.0,0.0029977621075039916
143.0,4230.0,12.87652,84.0,73.0,0.003044094562647754
140.0,4700.0,14.49081,85.0,80.0,0.003083151063829787
135.0,5228.0,16.09395,86.0,68.0,0.0030784143075745984
139.0,5726.0,17.70275,85.0,75.0,0.003091643381068809
150.0,6271.0,19.312900000000003,85.0,72.0,0.0030797161537234894
157.0,6700.0,20.92437,86.0,93.0,0.0031230402985074628
152.0,7166.0,22.53358,86.0,90.0,0.0031445129779514376
142.0,514.0,1.60987,84.0,80.0,0.00313204280155642
119.0,1090.0,3.22089,84.0,82.0,0.00295494495412844
136.0,1671.0,4.82859,83.0,86.0,0.002889640933572711
136.0,2163.0,6.43928,84.0,92.0,0.0029770134073046693
131.0,2663.0,8.046710000000001,84.0,87.0,0.003021671047690575
140.0,3178.0,9.65837,84.0,83.0,0.00303913467589679
159.0,489.0,1.60974,82.0,100.0,0.0032919018404907975
135.0,1110.0,3.21949,83.0,92.0,0.0029004414414414413
125.0,1680.0,4.82864,83.0,88.0,0.0028741904761904764
139.0,2171.0,6.43903,83.0,96.0,0.002965928143712575
134.0,2656.0,8.04808,83.0,96.0,0.003030150602409639
142.0,3140.0,9.65646,84.0,95.0,0.003075305732484076
138.0,3663.0,11.2679,84.0,79.0,0.003076139776139776
136.0,4210.0,12.8752,84.0,77.0,0.0030582422802850357
130.0,4725.0,14.48639,84.0,84.0,0.0030659026455026454
132.0,5283.0,16.0944,84.0,75.0,0.003046450880181715
160.0,524.0,1.61158,83.0,111.0,0.0030755343511450384
122.0,1049.0,3.21989,84.0,74.0,0.0030694852240228786
130.0,1609.0,4.82946,83.0,61.0,0.0030015288999378498
125.0,2199.0,6.437819999999999,84.0,58.0,0.002927612551159618
103.0,2773.0,8.046800000000001,84.0,68.0,0.0029018391633609812
122.0,3292.0,9.65643,84.0,75.0,0.002933301944106926
144.0,3784.0,11.27035,84.0,74.0,0.0029784223044397465
167.0,528.0,1.6098800000000002,84.0,105.0,0.003049015151515152
131.0,1040.0,3.2249,84.0,105.0,0.0031008653846153846
135.0,1601.0,4.82847,84.0,74.0,0.0030159088069956277
131.0,2169.0,6.43788,83.0,72.0,0.0029681327800829874
148.0,2669.0,8.05011,83.0,82.0,0.0030161521168977144
143.0,3169.0,9.65891,83.0,89.0,0.003047936257494478
145.0,492.0,1.61212,83.0,101.0,0.003276666666666667
141.0,969.0,3.21938,83.0,90.0,0.003322373581011352
145.0,1417.0,4.82984,83.0,90.0,0.003408496824276641
145.0,1931.0,6.44026,83.0,88.0,0.0033351941998964268
142.0,2429.0,8.04745,83.0,94.0,0.0033130712227254014
150.0,2969.0,9.65679,84.0,84.0,0.0032525395756146853
145.0,3474.0,11.26864,84.0,91.0,0.00324370754173863
142.0,4001.0,12.8799,83.0,91.0,0.0032191702074481376
144.0,4590.0,14.48953,83.0,82.0,0.003156760348583878
152.0,5107.0,16.09364,83.0,93.0,0.003151290385745056
125.0,578.0,1.61082,83.0,91.0,0.002786885813148789
133.0,1120.0,3.22024,83.0,92.0,0.0028752142857142856
144.0,1674.0,4.82886,83.0,88.0,0.0028846236559139783
140.0,2174.0,6.43769,84.0,100.0,0.0029612189512419505
140.0,2729.0,8.04895,83.0,90.0,0.002949413704653719
135.0,477.0,1.60993,83.0,86.0,0.0033751153039832285
143.0,1066.0,3.22123,83.0,89.0,0.003021791744840525
149.0,1544.0,4.8308100000000005,83.0,94.0,0.003128762953367876
157.0,2062.0,6.44065,84.0,98.0,0.0031234966052376334
145.0,2649.0,8.04997,84.0,87.0,0.0030388712721781804
146.0,3195.0,9.65723,85.0,87.0,0.0030226071987480437
151.0,3675.0,11.26809,85.0,94.0,0.0030661469387755105
163.0,4147.0,12.87883,85.0,97.0,0.003105577525922354
163.0,4675.0,14.48567,85.0,90.0,0.003098539037433155
164.0,5199.0,16.09621,85.0,93.0,0.0030960203885362567
166.0,5654.0,17.703409999999998,86.0,103.0,0.0031311301733286164
159.0,6196.0,19.31335,85.0,96.0,0.003117067462879277
154.0,6781.0,20.92441,85.0,85.0,0.0030857410411443743
156.0,7315.0,22.53101,85.0,79.0,0.003080110731373889
161.0,7861.0,24.14045,85.0,83.0,0.00307091336980028
168.0,8337.0,25.7505,84.0,99.0,0.003088700971572508
162.0,8932.0,27.36315,84.0,97.0,0.003063496417375728
147.0,524.0,1.61034,83.0,105.0,0.003073167938931298
133.0,1068.0,3.21911,83.0,96.0,0.0030141479400749064
103.0,1662.0,4.82937,83.0,87.0,0.0029057581227436824
117.0,2181.0,6.43911,82.0,86.0,0.002952365887207703
132.0,2683.0,8.04672,83.0,94.0,0.0029991502049944094
139.0,3193.0,9.65948,84.0,86.0,0.0030252051362355155
143.0,3658.0,11.26543,84.0,99.0,0.0030796692181519958
144.0,4121.0,12.87705,84.0,92.0,0.003124739140985198
122.0,499.0,1.61088,83.0,89.0,0.0032282164328657314
141.0,991.0,3.22049,83.0,76.0,0.0032497376387487383
136.0,1488.0,4.82846,83.0,81.0,0.0032449327956989246
130.0,1981.0,6.4380500000000005,83.0,78.0,0.0032498990408884403
139.0,2488.0,8.04889,84.0,78.0,0.0032350844051446948
133.0,2989.0,9.65665,84.0,77.0,0.003230729340916695
150.0,3487.0,11.26567,84.0,75.0,0.00323076283338113
157.0,503.0,1.61461,82.0,101.0,0.0032099602385685885
164.0,972.0,3.21905,82.0,107.0,0.003311779835390947
150.0,1501.0,4.8295900000000005,83.0,87.0,0.0032175816122584945
144.0,2044.0,6.43924,83.0,86.0,0.0031503131115459882
129.0,2534.0,8.04979,83.0,90.0,0.0031767127071823205
140.0,3039.0,9.65893,83.0,79.0,0.0031783251069430734
134.0,3536.0,11.26564,84.0,81.0,0.0031859841628959274
136.0,4049.0,12.8762,83.0,84.0,0.003180093850333416
140.0,4558.0,14.48446,83.0,80.0,0.003177810443176832
131.0,5062.0,16.09441,84.0,77.0,0.0031794567364677993
138.0,5613.0,17.70321,83.0,66.0,0.0031539657936932117
140.0,6187.0,19.31502,84.0,78.0,0.0031218716663972846
149.0,6678.0,20.92387,84.0,86.0,0.0031332539682539682
126.0,541.0,1.61172,83.0,86.0,0.0029791497227356746
139.0,1032.0,3.21946,83.0,86.0,0.0031196317829457368
131.0,1515.0,4.83117,83.0,88.0,0.003188891089108911
135.0,679.0,1.61303,83.0,78.0,0.00237559646539028
142.0,1173.0,3.2218400000000003,85.0,97.0,0.002746666666666667
142.0,1677.0,4.830970000000001,84.0,98.0,0.0028807215265354803
141.0,2365.0,6.4393400000000005,85.0,95.0,0.0027227653276955606
141.0,2918.0,8.04975,85.0,90.0,0.0027586531871144617
151.0,3421.0,9.65781,85.0,100.0,0.0028230955860859396
148.0,4007.0,11.26685,84.0,93.0,0.0028117918642375844
169.0,4437.0,12.87481,85.0,99.0,0.002901692585080009
175.0,4857.0,14.48641,85.0,103.0,0.0029825838995264564
144.0,5750.0,16.09503,85.0,78.0,0.0027991356521739133
131.0,6438.0,16.463639999999998,85.0,15.0,0.002557260018639329
152.0,6972.0,18.07264,85.0,85.0,0.002592174411933448
155.0,7517.0,19.68082,84.0,98.0,0.002618174803778103
121.0,8864.0,21.28934,83.0,106.0,0.0024017757220216604
149.0,9459.0,22.89981,86.0,96.0,0.0024209546463685376
156.0,10012.0,24.50909,86.0,105.0,0.002447971434278865
154.0,10685.0,26.11718,86.0,103.0,0.0024442845109967247
153.0,11307.0,27.729080000000003,86.0,101.0,0.0024523817104448575
161.0,11851.0,29.33639,86.0,104.0,0.002475435828200152
128.0,533.0,1.60979,82.0,86.0,0.0030202439024390247
134.0,1093.0,3.22171,81.0,73.0,0.002947584629460201
139.0,1590.0,4.82855,81.0,88.0,0.003036823899371069
145.0,2128.0,6.44089,82.0,83.0,0.003026734022556391
123.0,541.0,1.60965,82.0,100.0,0.002975323475046211
132.0,1092.0,3.2228600000000003,82.0,79.0,0.0029513369963369966
136.0,1680.0,4.831600000000001,83.0,76.0,0.0028759523809523814
142.0,2216.0,6.44004,83.0,81.0,0.0029061552346570396
140.0,2772.0,8.04858,83.0,74.0,0.0029035281385281385
139.0,3287.0,9.65999,83.0,85.0,0.0029388469729236385
142.0,3781.0,11.26937,83.0,93.0,0.002980526315789474
164.0,400.0,1.61154,83.0,82.0,0.00402885
172.0,807.0,3.22144,82.0,85.0,0.003991871127633209
174.0,1209.0,4.82832,81.0,96.0,0.0039936476426799
168.0,1878.0,6.439310000000001,81.0,86.0,0.003428812566560171
169.0,2368.0,8.04799,82.0,96.0,0.003398644425675676
165.0,497.0,1.61016,83.0,101.0,0.003239758551307847
167.0,997.0,3.22047,82.0,106.0,0.0032301604814443333
164.0,1453.0,4.82901,82.0,104.0,0.0033234755677907777
165.0,1955.0,6.43891,82.0,110.0,0.0032935601023017904
164.0,2389.0,8.05037,83.0,99.0,0.0033697655922980325
150.0,535.0,1.61031,82.0,112.0,0.0030099252336448596
164.0,1063.0,3.2193,82.0,93.0,0.0030285042333019754
145.0,1568.0,4.82805,82.0,97.0,0.0030791135204081633
116.0,530.0,1.6158,82.0,101.0,0.0030486792452830186
143.0,1044.0,3.21935,82.0,88.0,0.003083668582375479
141.0,1546.0,4.83344,82.0,103.0,0.0031264165588615785
134.0,487.0,1.6118,82.0,84.0,0.0033096509240246406
136.0,987.0,3.21941,83.0,89.0,0.0032618135764944274
140.0,1490.0,4.8313500000000005,82.0,94.0,0.0032425167785234904
136.0,525.0,1.6108399999999998,83.0,81.0,0.0030682666666666664
139.0,1038.0,3.21909,82.0,87.0,0.003101242774566474
140.0,1528.0,4.82997,82.0,88.0,0.0031609751308900526
117.0,488.0,1.61153,82.0,65.0,0.0033023155737704917
148.0,1099.0,3.21903,82.0,93.0,0.002929053685168335
160.0,1542.0,4.83099,83.0,97.0,0.0031329377431906615
154.0,420.0,1.61118,83.0,98.0,0.0038361428571428574
153.0,837.0,3.2221,82.0,100.0,0.0038495818399044207
152.0,1276.0,4.83112,82.0,104.0,0.0037861442006269595
161.0,1706.0,6.44194,84.0,100.0,0.0037760492379835873
160.0,2144.0,8.04769,83.0,101.0,0.003753586753731343
160.0,2594.0,9.65737,83.0,97.0,0.003722964533538936
163.0,3052.0,11.26872,84.0,102.0,0.003692241153342071
167.0,3544.0,12.88068,83.0,110.0,0.0036345033860045147
163.0,4027.0,14.48555,84.0,106.0,0.0035971070275639433
161.0,4510.0,16.09461,83.0,103.0,0.003568649667405765
157.0,5043.0,17.70527,83.0,106.0,0.003510860598849891
153.0,5528.0,19.31349,84.0,99.0,0.0034937572358900147
158.0,6024.0,20.92369,83.0,99.0,0.0034733881142098274
158.0,6531.0,22.53205,84.0,97.0,0.0034500153115908745
159.0,7032.0,24.14026,84.0,97.0,0.0034329152445961323
150.0,7621.0,25.7521,83.0,102.0,0.0033790972313344704
154.0,8129.0,27.35987,84.0,94.0,0.0033657116496494037
158.0,8650.0,28.96936,83.0,101.0,0.0033490589595375725
148.0,9283.0,30.57851,79.0,102.0,0.0032940331789292256
156.0,9982.0,32.18924,81.0,104.0,0.0032247285113203763
156.0,10554.0,33.79625,84.0,109.0,0.0032022219063862043
147.0,11266.0,35.40657,81.0,109.0,0.0031427809337830643
147.0,11994.0,37.01667,84.0,111.0,0.003086265632816408
153.0,12697.0,38.625980000000006,82.0,104.0,0.0030421343624478228
116.0,13603.0,40.23447,67.0,79.0,0.002957764463721238
152.0,14263.0,41.84354,80.0,103.0,0.002933712402720325
133.0,544.0,1.6108900000000002,81.0,91.0,0.0029611948529411768
128.0,1074.0,3.21896,81.0,86.0,0.0029971694599627563
167.0,511.0,1.61222,82.0,113.0,0.0031550293542074366
141.0,1062.0,3.22029,83.0,103.0,0.0030322881355932204
136.0,1581.0,4.82841,83.0,88.0,0.003054022770398482
135.0,488.0,1.61038,82.0,81.0,0.0032999590163934425
153.0,930.0,3.21987,82.0,85.0,0.0034622258064516127
151.0,1379.0,4.829689999999999,82.0,93.0,0.003502313270485859
154.0,1825.0,6.4409,82.0,87.0,0.0035292602739726026
152.0,502.0,1.6119400000000002,82.0,98.0,0.0032110358565737053
138.0,1001.0,3.2206900000000003,83.0,74.0,0.0032174725274725278
149.0,1431.0,4.82809,82.0,95.0,0.0033739273235499656
142.0,1906.0,6.438359999999999,83.0,94.0,0.0033779433368310596
157.0,2385.0,8.04947,84.0,89.0,0.003375039832285115
149.0,494.0,1.60939,81.0,86.0,0.0032578744939271258
154.0,967.0,3.2240300000000004,82.0,85.0,0.003334053774560497
157.0,1444.0,4.82865,81.0,93.0,0.003343940443213296
161.0,1909.0,6.44325,81.0,105.0,0.0033751964379256155
159.0,2526.0,8.04861,82.0,97.0,0.0031863064133016627
169.0,3003.0,9.65764,82.0,110.0,0.0032159973359973362
170.0,3524.0,11.26727,82.0,104.0,0.0031972956867196366
174.0,4036.0,12.87652,82.0,104.0,0.003190416253716551
150.0,497.0,1.60943,83.0,96.0,0.0032382897384305833
142.0,946.0,3.2219,81.0,80.0,0.003405813953488372
150.0,1408.0,4.8332,82.0,81.0,0.0034326704545454543
147.0,1851.0,6.43937,82.0,88.0,0.003478860075634792
159.0,2318.0,8.04786,83.0,86.0,0.003471898188093184
166.0,2772.0,9.65631,83.0,87.0,0.003483517316017316
170.0,3186.0,11.26735,84.0,93.0,0.003536519146264909
139.0,464.0,1.61358,84.0,94.0,0.003477543103448276
133.0,912.0,3.21891,82.0,84.0,0.0035295065789473687
144.0,1369.0,4.83032,84.0,82.0,0.003528356464572681
146.0,1814.0,6.43755,83.0,86.0,0.0035488147739801542
136.0,2285.0,8.04942,84.0,82.0,0.003522722100656455
149.0,2734.0,9.65745,84.0,87.0,0.0035323518653986837
146.0,3200.0,11.26651,83.0,90.0,0.003520784375
153.0,3644.0,12.87652,83.0,87.0,0.0035336223929747527
142.0,4132.0,14.48596,83.0,84.0,0.0035057986447241045
